,EventName,Date,City/Country,Exhibits,URL
71,Global Automotive Components and Suppliers Expo 2021,"November  9, 2021 - November 11, 2021",Stuttgart Germany Europe CIS,"Aluminum pressure die-cast & machined parts, Bearings, BIW, Bonding & fastening solutions, Brake system components, Cable assemblies & wiring harnesses, Carbon-fiber components, Cast, forged & pressed steel/fabricated components, Cold formed components, Composite manufacturing, Electronic components & systems, Engine materials & forgings, Exterior components, Fastening systems, Forced induction technologies, Gaskets, High-performance plastic compounds & resins, High-precision metal deep-drawn & multiform components, Kinematics, Lighting, Low-emission solutions, Machined parts, Materials, Metal injection molding, Motors & regulators, Nuts, bolts, rivets, screws, washers, Powertrain components, Precision components, Precision-turned components, Production & assembly systems, Relays & switches, Rubber & plastic custom-made products, Rubber components, Sheet metal stamped parts, Sintered components, Springs & seals, teering & suspension components, Underhood auxiliaries, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119295
72,REISEN HAMBURG 2022 The LeisureWorld for travellers,"February  9, 2022 - February 13, 2022",Hamburg Germany Europe CIS,"Tourism, Caravaning, Outdoor world, Bikes & Cycling holidays.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119285
73,EuroCIS 2022 Leading Trade Fair for Retail Technology,"February 15, 2022 - February 17, 2022",Duesseldorf Germany Europe CIS,"E-Commerce/E-Business Solutions, Business Intelligence Solutions, Payment Systems, ERP, Merchandise Management, POS Software, Mobile Solutions, POS Hardware, Digital Marketing Solutions, Supply Chain Management, Price Labeling, Store Communication, Networks, Workforce Management and Accounts.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119283
74,Asia Pacific Sourcing 2023 Tools and Products for Home and Garden from the Far East,"February 28, 2023 - March  2, 2023",Koeln (Cologne) Germany Europe CIS,"Hardware+DIY: Tools, Locks+fittings, Do-it-yourself supplies, Ironmongery, Fastening and fixing. Garden+leisure: Garden furniture, Garden tools, Barbecue, Camping articles, Sporting and leisure items.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119282
75,REISEN HAMBURG 2021 ( postponed to 2022) The LeisureWorld for travellers,"March 24, 2021 - March 28, 2021",Hamburg Germany Europe CIS,"Tourism, Caravaning, Outdoor world, Bikes & Cycling holidays.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110015
76,Anuga FoodTec 2022,"April 26, 2022 - April 29, 2022",Koeln (Cologne) Germany Europe CIS,"Machinery, Plant and Equipment for Food Production and Processing, Canning and Packaging Machinery, Aseptic Systems, Packaging Materials, Production Transport, Storage and Accessories, Chilling, Freezing and Air Conditioning Technology, Water, Ingredients, Additives and Stabilizers, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119269
77,Anuga FoodTec 2021 ( Cancelled),"March 23, 2021 - March 26, 2021",Koeln (Cologne) Germany Europe CIS,"Machinery, Plant and Equipment for Food Production and Processing, Canning and Packaging Machinery, Aseptic Systems, Packaging Materials, Production Transport, Storage and Accessories, Chilling, Freezing and Air Conditioning Technology, Water, Ingredients, Additives and Stabilizers, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/62659
78,ProWein 2022 International Trade Fair for Wines and Spirits,"March 27, 2022 - March 29, 2022",Duesseldorf Germany Europe CIS,"Wine, Sparkling Wines, Spirits, Mineral water, Accessories for Marketing in retail shops and gastronomy, IT for retail and gastronomy, Trade Literature, Services, Craft Beer, Craft Spirits, Cider",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119267
79,Tissue World Duesseldorf,"September 21, 2021 - September 23, 2021",Duesseldorf Germany Europe CIS,"Equipment and supplies for the production and conversion of soft tissue paper: machinery (tissue machines, converting and winding machines, printing machinery), packing and wrapping equipment, jumbo rolls, chemicals, adhesives and dyes, packaging, dispensers, consultants",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110353
80,"therapie Leipzig 2022 Trade Fair with Congress for Therapy, Medical Rehabilitation and Prevention","March 24, 2022 - March 26, 2022",Leipzig Germany Europe CIS,"Therapy equipment for physiotherapy, Physical therapy equipment, Equipment for occupational therapy and speech therapy, ehabilitation equipment, devices and aids, Fitness and training equipment, Commodities and consumer goods, health products, Complementary therapy, Wellness concepts and products, Equipment and facilities, Organisation and administration, Education, further and advanced training, Publishing houses and trade literature, Consultation and services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119265
81,IDS 2021 International Dental Show,"September 22, 2021 - September 25, 2021",Koeln (Cologne) Germany Europe CIS,"Dental sector, dental technology sector, infection protection and maintenance, services, information, communication and organization systems and means",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110366
82,CCE International 2021 5th International Exhibition for the Corrugated and Folding Carton Industry,"June 22, 2021 - June 24, 2021",Muenchen(Munich) Germany Europe CIS,"Paper and raw materials, Corrugator equipment and components, Flexo preprint machinery, Flexo postprint machinery, Digital printing equipment, Corrugated converting machinery, Ancilliary equipment, Materials handling systems, Pallet strapping and handling systems, ...",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110355
83,Valve Word Expo 2022 12th Biennial Valve World Conference Exhibition,"November 29, 2022 - December  1, 2022",Duesseldorf Germany Europe CIS,"Valves, Valve components and parts, Actuators and Positioners, Engineering and Software, Associations and Publishing Houses, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119255
84,Stone tec Nuremberg 2021( canceled),"May 12, 2021 - May 15, 2021",Nuernberg Germany Europe CIS,"Natural Stone - Unprocessed, Partly-worked and Worked for Interior and Exterior Use, for Graves and Memorials, Machinery, Plant and Tools for Quarrying, Working and Installation of Natural Stone, Techology.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109538
85,Bar Convent Berlin 2021,"October 11, 2021 - October 13, 2021",Berlin Germany Europe CIS,"spirits, wine, soft drinks, beer, ciders, coffee, tea, snack, bar products.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110491
86,Tube 2022 International Tube and Pipe Trade Fair,"May  9, 2022 - May 13, 2022",Duesseldorf Germany Europe CIS,"Raw materials, tubes and accessories, Tube manufacturing machinery, Rebuilt and reconditioned machinery, Measuring and control technology, Testing, Specialist areas, Trading and stockists of tubes, Pipeline and OCTG Technology, Profiles and machinery.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119104
87,INPRINT Munich 2021,"June 22, 2021 - June 24, 2021",Muenchen(Munich) Germany Europe CIS,"Printing machinery & Systems, Screen, Digital and Speciality Printing Inks, Primers & Liquid Coatings, Components & Special parts, Software Solutions, Print head technology, Pre-press devices & Chemicals, Materials & Substrates, Services for the Industrial Printing Sector, UV Technology, Drying & Curing Equipment, Equipment for Processing & Finishing, Research, Trade Associations & Trade Publications",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108962
88,wire 2022 International Wire and Cable Trade Fair,"May  9, 2022 - May 13, 2022",Duesseldorf Germany Europe CIS,"Wire manufacturing and finishing machinery, Process technology tools, Auxiliary process technology materials, Materials, special wires and cables, Glass Fiber, Measuring and control technology, Test engineering, Specialist areas",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119105
89,THERMPROCESS 2023 International Trade Fair and Symposium for Thermal Process Technology,"June 12, 2023 - June 16, 2023",Duesseldorf Germany Europe CIS,"Industrial Furnaces, Industrial Heat Treatment Plants and thermal Processes, Metals, Steel and Iron, Harmful Substances, Equipment for special use, Components, equipment and other supplies, Occupational safety and engineering, Consulting, design, service and engineering.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108635
90,EuroShop 2023 The World's No 1 Retail Trade Fair,"February 26, 2023 - March  2, 2023",Duesseldorf Germany Europe CIS,"POP Marketing, Expo & Event Marketing, Retail Technology, Lighting, Visual Merchandising, Shop Fitting & Shop Design, Food Tech & Energy Management",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108640
91,METEC 2023 International Metallurgical Trade Fair with Congresses,"June 12, 2023 - June 16, 2023",Duesseldorf Germany Europe CIS,"plants & equipment for iron, steel, non-ferrous metal production, casting & pouring of molten steel, shaping of steel; equipment and components for metallurgical plants, rolling mills; electrical engineering & process control technology; environmental protection, disposal, gas purificaton etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108637
92,GIFA 2023 International Foundry Trade Fair with WTO Technical Forum,"June 12, 2023 - June 16, 2023",Duesseldorf Germany Europe CIS,"plants & machinery for foundry, melting, moulding, core making; refractories, gating, feeding technology; moulding sands, it's preparation, sand reclamation; casting machines, pouring equipment; knock-out; fettling; finishing; pattern and die making; control systems; environmental protection, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108638
93,NEWCAST 2023 International Trade Fair for Precision Castings,"June 12, 2023 - June 16, 2023",Duesseldorf Germany Europe CIS,"ferrous (iron, steel, malleable foundries) & non-ferrous metal castings (aluminium, zinc, copper, magnesium, nickel and other non-ferrous metal foundries), services, forging, sinters etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108636
94,HIGH END 2021 The Leading International Audio Show,"September  9, 2021 - September 12, 2021",Muenchen(Munich) Germany Europe CIS,"High End Audio Systems and Software. Technologies that transport music, clean and unadulterated into your living room.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119181
95,Hanse Golf 2022,"February 25, 2022 - February 27, 2022",Hamburg Germany Europe CIS,"Golf equipment, Golf instruction, Golf apparel, Golf lifestyle, Golf tourism, Golf association, Golf clubs and courses, Golf media, Fitness, wellness and healthcare.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119135
96,INHORGENTA MUNICH 2021,"April 15, 2021 - April 19, 2021",Muenchen(Munich) Germany Europe CIS,"Clocks, Watches, Pearls, Precious Stones, Silverware, Jewellery, Technical Equipment, Shop Fittings, Miscellaneous (Cardboard Boxes, Cases, etc.).",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110019
97,"HOGA Trade Fair of Hotel, Gastronomy Catering","October 17, 2021 - October 19, 2021",Nuernberg Germany Europe CIS,"Specialist Requirements for Hotels, Restaurants and Bars, Catering Equipments, General and Luxury Foods, Food Crafts, Drinks, Canteen-Kitchen Technology, Services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106052
98,LEARNTEC 2021,"June 22, 2021 - June 24, 2021",Karlsruhe Germany Europe CIS,"IT-assisted learning such as content production, hardware and software, coaching, e-publishing as well as education management and knowledge management.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109941
99,IWA OutdoorClassics 2022,"March  3, 2022 - March  6, 2022",Nuernberg Germany Europe CIS,"Guns, Gun Components and Machining, Gun Safety, Ammunition and Loading for Hunting and Sports, Outdoor Optics / Electronics, Knives, Clothing, Gifts, Outdoor Supplies, Shooting Sports Accessories, Hunting Accessories,  Guns for Public- and Self-Defenses, Optoelectronics, and more",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108997
100,AIRTEC 2021,"October 26, 2021 - October 28, 2021",Muenchen(Munich) Germany Europe CIS,"Aerospace related Design & structures, Materials & production, Components & systems, Research & development, Information & communication, Legal framework & certification, Modern and climate-neutralmobility concepts, Other",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110581
101,ANUGA 2021,"October  9, 2021 - October 13, 2021",Koeln (Cologne) Germany Europe CIS,"Delicatessen products, gourmet food and staple food, General provisions and staple foods, Nutrients, Canned food, Ready-meals and soup products, Delicatessen sauces and seasonings, Frozen food and ice cream products,  Meat, sausage, game and poultry, Fresh convenience food, fish, fruit & vegetables, Dairy products (milk, cheese, etc.), Bread, baked goods and spreads, Drinks, Technic and equipment for the food services and catering market, Hot beverages, Organic products, WellFood, Associations, organisations, trade press, services, IT",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107607
102,gamescom,"August 25, 2021 - August 29, 2021",Koeln (Cologne) Germany Europe CIS,"game, internet, e-sports, media, entertainment, Care, cleaning, repair, Telecommunications and internet, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110645
103,SEEK 2021,"July  6, 2021 - July  8, 2021",Frankfurt Germany Europe CIS,"Fashion clothing, shoes, bags, accessories, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110579
104,European Coatings Show 2021 The gathering of the coatings and paint industry,"September 14, 2021 - September 16, 2021",Nuernberg Germany Europe CIS,"Coatings and coatings: Raw materials for coating, raw materials for adhesives, intermediate materials for building chemicals, processing and production technology, measuring and testing equipment, related services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106209
105,"Chillventa 2022 International Exhibition Refrigeration, AC Ventilation, Heat Pumps","October 11, 2022 - October 13, 2022",Nuernberg Germany Europe CIS,"Refrigeration, Insulation, C&I/automation, Air conditioning, Ventilation, Heat pumps, Services for the sectors.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109199
106,SENSOR TEST The Measurement Fair,"May  4, 2021 - May  6, 2021",Nuernberg Germany Europe CIS,"-Sensor elements, sensors, sensor systems and sensory measuring equipment, services, research and development for sensor technologies-Measuring systems, equipment, components and software-Measuring and testing systems for automotive/aeronautical engineering, materials and quality testing, customer-specific measuring and testing systems -Laboratory measuring equipment, calibration, analytical and test equipment-Calibration and services for measuring and testing equipment",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110565
107,IPM ESSEN 2022,"January 25, 2022 - January 28, 2022",Essen Germany Europe CIS,"plants, including production, technology, floristry, garden features, and the point of sale.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110548
108,GPEC digital 2021,"April 27, 2021 - April 28, 2021",Frankfurt Germany Europe CIS,"Cyber security, cyber defense, information management, administrative modernisation, biometrics, emergency preparedness, energy supply, traffic management and monitoring",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109710
109,"INTERGEM International Trade Fair for Gems, Jewellery and Gemstone Objects","October  1, 2021 - October  4, 2021",Idar Oberstein Germany Europe CIS,"gemstones, gemstone jewellery and objects, processing and manufacturing technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110531
110,Musikmesse,"October 22, 2021 - October 24, 2021",Frankfurt Germany Europe CIS,"Pianos, digital pianos, hybrid pianos, other keyboard instruments, Keyboards, synthesizers, organs, Electric guitars, electric bass guitars, Sheet music, trade media, music publishers, service enterprises, Percussion instruments, electronic drums, Woodwind instruments, Brass instruments, Acoustic guitars, other plucked instruments, Harmonica instruments, Stringed instruments, Audio, DJ + recording, Label, artists, online, events and concerts, Full- range companies, accessories general, Institutions, associations, organisations, Basic and further education provider, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109880
111,BEAUTY FORUM LEIPZIG 2021,"April 17, 2021 - April 18, 2021",Leipzig Germany Europe CIS,"Cosmetics, Toiletries and personal care products, Perfumes, Manicure/nail design, Permanent Make-up, Packaging, Promotional materials, Publishers, Salon Accessoires,  Medical Beauty, Aesthetic/plastic surgery, Wellness & Spa, Health Food, Nutritional supplement, Fitness, etc.<br/>",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109878
112,Baltic Ports and Shipping 2021,"September 21, 2021 - September 23, 2021",Lubeck Germany Europe CIS,"Container Ports, Shipping and Transport Logistics",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109692
113,Techno Classica Essen,"April  7, 2021 - April 11, 2021",Essen Germany Europe CIS,"World Show for Vintage, Classic and Prestige Automobiles, Motorsport, Motorcycles, Spare Parts, Restoration and World Club Meeting",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110287
114,"FARBE, AUSBAU FASSADE Europe's trade fair for facade design interior architecture","March  9, 2022 - March 12, 2022",Muenchen(Munich) Germany Europe CIS,"Coating materials, Paints and lacquers, Plaster, Thermalinsulation compound systems, Dry construction and accessories, Ceiling, wall and floor coverings and coatings, Wallpaper, Backing cloths, Ecological construction materials, Stucco, Plaster and cement materials, Adhesives, etc. <br/>",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110124
115,belektro 2022,"November  8, 2022 - November 10, 2022",Berlin Germany Europe CIS,"Assemblies and Components, Lighting, Electrical Building installations and systems, Receiving antennas and Broadband distribution, Electrical Engineering, Lightning protection equipment, Danger alarm, Safety and Surveillance systems, Air Conditioning, Information Systems, Control Systems, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110091
116,ORGATEC 2022 New visions of work,"October 25, 2022 - October 29, 2022",Koeln (Cologne) Germany Europe CIS,"Office Facility Planning, Construction, Extension and Management,<br/>Office & Office Facility Equipment, Acoustics, Flooring, Lighting, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109947
117,Fakuma 2021 International trade fair for plastics processing,"October 12, 2021 - October 16, 2021",Friedrichshafen Germany Europe CIS,"Latest technologies which promise highly advantageous benefits, as well as processes and tools for efficient plastics processing by means of injection moulding, extrusion, thermoforming and 3D printing, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109946
118,Texcare International 2021,"November 27, 2021 - December  1, 2021",Frankfurt Germany Europe CIS,"Facilities, Plants, Apparatus and Machinery for Laundry, Dry Cleaning and Dye Works, Disinfection and Dye Stuffs, Equipment, and  Textile Care.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109911
119,expopharm 2021,"September 22, 2021 - September 25, 2021",Muenchen(Munich) Germany Europe CIS,"Medicines, Labortory and dispensing, Nursing care, Nutrition, Hygiene and body care, Digital Solutions, Shopfitting, Medical cannabis, Pharmacy partners",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109875
120,"modell hobby spiel 2021 Exhibition for Model Building, Model Railways, Creative Arts and Play","October  1, 2021 - October  3, 2021",Leipzig Germany Europe CIS,"Car, aircraft and ship model-building: model-building accessories; Model railways of all gauges; Kite making; terial for graphics, artists and hobbies; Dolls, teddy bears, stuffed toys; Airbrush; Board, dice, card and other games; Toys; Philately, numismatics; Geocaching; 3D printing",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109865
121,parts2clean,"October  5, 2021 - October  7, 2021",Stuttgart Germany Europe CIS,Surface cleaning technology and industrial parts,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109635
122,Surface Technology,"June 21, 2022 - June 23, 2022",Stuttgart Germany Europe CIS,"Surface Technologies, Coating Teachnologies",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108873
123,REHACARE 2021,"October  6, 2021 - October  9, 2021",Duesseldorf Germany Europe CIS,"Daily living aids(household,nutrition) and clothing, Appreticeship,workplace and occupation, Barrier free living, Aids for children, Communication, Medical care, Mobility and walking aides, Orthopedic aides, Nursing care for in-patient and homecare, Travel, leisure, sports and recreation, Physical training, physiotherapy and occupational therapy, Associations, Organisations, nursing residents, services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108714
124,IFAT 2022,"May 30, 2022 - June  3, 2022",Muenchen(Munich) Germany Europe CIS,"Water extraction, water and sewage treatment, Water distribution and sewers, Coastal protection/flood control, Refuse disposal and recycling, Generating energy from waste materials, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109528
125,Bazaar Berlin,"November  3, 2021 - November  7, 2021",Berlin Germany Europe CIS,"Handicraft, jewelry, accessories, clothing, design products, home textiles, fair trade products, organic and ecological products, natural cosmetics, wellness products, season's products, decoration items and gifts, leather goods, hand bags, shoes, small furniture, rugs, kilims, basketry, ceramics, glassware, porcelain, food, toys, touristic offers and much more",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109510
126,unique 4 1 2021,"September  4, 2021 - September  6, 2021",Leipzig Germany Europe CIS,digital large format printing  screen printing  Light Advertising  Digital Signage  POS Displays;  textile screen printing  Printing  Transfer Printing; Engraving  Laser Engraving  3D engraving; Trophies  Medals,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109509
127,it sa 2021 IT Security Expo and Congress,"October 12, 2021 - October 14, 2021",Nuernberg Germany Europe CIS,"Fire protection and fire-fighting systems for information and communication systems, Business continuity, Cyber crime, Data security, Data backup and restore, e-commerce security, Hardware protection, Industrial IT security, Internet security, Mobile security, Storage, Virus protection, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109386
128,GaLaBau 2022,"September 14, 2022 - September 17, 2022",Nuernberg Germany Europe CIS,"<Construction machines> Bulldozers, scrape dozers, scrapers, etc. <Management machines / equipment> Lawn mowers, clipper blades, sweepers, snow removal machines etc. <Plants> Grass, perennial plants, flowers for flower beds, bulbs, shrubs etc. <Gardening materials > Ground cover, soil pavement, greening materials, stone and stone products (natural stone, artificial stone), wood deck members, support materials, maintenance materials, etc. <Urban design> Landscape products for courtyards and parks <sports fields> leisure grounds sports grounds <specialty Fields> Rooftop greening, wall greening, tree transplanting, tree surgery, soil aeration, soil / wasteland improvement, water treatment systems, water control construction, graveyard equipment, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109389
129,"A A 2021 Safety, Security and Health at Work International Trade Fair with Congress","October 26, 2021 - October 29, 2021",Duesseldorf Germany Europe CIS,"Personal Protective equipment(PPE), Protective clothing, Corporate Fashion/Identity/ Image Wear, Fabrics for protective wear and workwear, Safety equipment and facilities for the workplace, Safety organization/trade media/publishers, Media/training, Services and consultancies",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109178
130,HOLZ HANDWERK 2022,"March 29, 2022 - April  1, 2022",Nuernberg Germany Europe CIS,"Wood and wood-based materials, Electrical and pneumatic tools, Software and organization, Woodworking machinery, Fixing equipment and hardware, Finishing technology, Environmental protection and industrial safety, finished components and systems for furniture-making and interior finishing, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108995
131,Fensterbau Frontale 2022,"March 29, 2022 - April  1, 2022",Nuernberg Germany Europe CIS,"STEEL,ALUMINUM,WOOD,PVC WINDOWS AND DOORS FACADES,CURTAIN WALL,SKYLIGHTS,SUNROOF,ADHESIVE,MACHINERY SOLOR PROTECTION,ETC.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108996
132,EUROGUSS 2022 International Trade Fair for Die Casting,"January 18, 2022 - January 20, 2022",Nuernberg Germany Europe CIS,"Die casting foundries/machines/plants, Peripheral devices and systems, Moulds and accessories, Rapid prototyping/rapid tooling, Alloys/metals, After treatment of castings/CNC treatment, Hardening and surface technology, Measuring/control/regulating technology, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109002
133,"SCHWEISSEN SCHNEIDEN 2021 International Trade Fair for Joining, Cutting and Surfacing Technology","September 13, 2021 - September 17, 2021",Essen Germany Europe CIS,"Welding, bonding relationship, laser processing, micro processing, steel processing, non-destructive testing, surface modification, heat treatment, thermal cutting, machining, jigs and labor-saving equipment, environment, health and safety, plant equipment, others.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109009
134,LASYS International trade fair for laser material processing,"June 21, 2022 - June 23, 2022",Stuttgart Germany Europe CIS,Laser systems; procedures and materials; supported industries; services.,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/104727
135,productronica 2021,"November 16, 2021 - November 19, 2021",Muenchen(Munich) Germany Europe CIS,"Semiconductor and display manufacturing, Component Manufacture in Microelectronics, Manufacture for PCB, Integrated Circuit, Assembly Operations, Measuring and Testing Equipment, EMS etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107937
136,FachPack 2021,"September 28, 2021 - September 30, 2021",Nuernberg Germany Europe CIS,"Packaging materials/machines, Packaging printing and processing, Packaging logistics, technology, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107857
137,bauma 2022,"April  4, 2022 - April 10, 2022",Muenchen(Munich) Germany Europe CIS,"Machinery, Equipment, Vehicles for  Construction Industry, Lifting Appliances, Conveyors, Building Material Plant - Cement, Concrete, Tunnel Construction, Accessories and Wearings for Construction Equipments, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/105405
138,Automotive Testing Expo Europe 2022,"June 21, 2022 - June 23, 2022",Stuttgart Germany Europe CIS,"Test simulation, NVH analysis, Occupant/pedestrian safety, Engine/emissions testing, Track simulation and laboratory testing, Dynamometers, Vehicle dynamics testing, Materials testing, Aerodynamic and wind tunnel testing, Vibration and shock testing, Environmental testing, Mechanical testing, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/100395
139,Automotive Testing Expo Europe 2021,"June  8, 2021 - June 10, 2021",Stuttgart Germany Europe CIS,"Test simulation, NVH analysis, Occupant/pedestrian safety, Engine/emissions testing, Track simulation and laboratory testing, Dynamometers, Vehicle dynamics testing, Materials testing, Aerodynamic and wind tunnel testing, Vibration and shock testing, Environmental testing, Mechanical testing, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/100394
140,DMEA Connecting Digital Health,"April 26, 2022 - April 28, 2022",Berlin Germany Europe CIS,"Software for hospitals, rehabilitation clinics and care homes, IT solutions for medical practices, laboratories and radiographers, Hardware and IT infrastructure, communication solutions, it security, mobile health, telemedicine, archiving and documentation, IT consultancy, interlinked building systems technology, outsourcing, medical engineering, quality and knowledge management, start ups, education and research, associations and institutions, publishers and trade publications",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/100388
141,DMEA Connecting Digital Health,"April 20, 2021 - April 22, 2021",Berlin Germany Europe CIS,"Software for hospitals, rehabilitation clinics and care homes, IT solutions for medical practices, laboratories and radiographers, Hardware and IT infrastructure, communication solutions, it security, mobile health, telemedicine, archiving and documentation, IT consultancy, interlinked building systems technology, outsourcing, medical engineering, quality and knowledge management, start ups, education and research, associations and institutions, publishers and trade publications",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/100386
142,Automotive Interiors Expo 2022,"June 21, 2022 - June 23, 2022",Stuttgart Germany Europe CIS,"automotive interior materials, Masterbatching and plastics compounding, Plastic injection and plastic moulded components, Foams and shape-forming materials, Yarns and threads, sewing and stitching machines, Fabrics, cloth and liners, Decorative textile, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/100357
143,bautec International Trade Fair for Building and Construction Technology,"February 22, 2022 - February 25, 2022",Berlin Germany Europe CIS,"Building Materials, Windows & Doors, Facade Construction, Roofs, Heating Systems & Energy Use, Ventilation / Smart Home, Fire Prevention, Electrical technologies & equipment, Landscaping, Construction Machinery & Tools, Urban Planning, Solar engineering, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/61805
144,bautec International Trade Fair for Building and Construction Technology,"February 20, 2024 - February 23, 2024",Berlin Germany Europe CIS,"Building Materials, Windows & Doors, Facade Construction, Roofs, Heating Systems & Energy Use, Ventilation / Smart Home, Fire Prevention, Electrical technologies & equipment, Landscaping, Construction Machinery & Tools, Urban Planning, Solar engineering, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/61804
