,EventName,Date,City/Country,Exhibits,URL
62,"Buildtex 2022 14th Asian International Building Technology, Material and Decoration Show","May  4, 2022 - May  6, 2022",Hong Kong China Asia,"Air Filtration Equipment, Air-Conditioning Solutions, Architectural / Interior / Landscape Design & Service, Architectural Lighting, Building & Interior Decorative Material, Building Management Solution, Building Paint & Coating, Ceiling / Flooring / Wall Covering / Fabric / Carpet, Communication Solution, Energy Efficiency Solution, Energy Saving / Insulation / Heat Preservation Material, Facility Management System, Fireproof Material, Furniture & Soft Furnishing, Heating, Ventilation, and Air Conditional (HVAC), Home Automation Solution, Intelligent Building Solution, Lighting Control Solution, Network Management Solution, Pipe & Fitting, Sustainable / Green Building & Construction Material, Water / Environmental Management Technology, Waterproof Material / Roofing & Ceiling",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119344
63,"Asian Securitex 2022 16th Asian International Security, Safety and Fire Protection Show Conference","May  4, 2022 - May  6, 2022",Hong Kong China Asia,"Access Control, Biometrics, Car Parking System, Cash Management Solution, CCTV & Remote Monitoring Control Systems, Electronic Article Surveillance (EAS), Electronic Safety, Fire Safety Solutions, Home Automation Security Solution, Information / Data Security, Integrated Security Management Systems, Intelligent Buildings, Intruder Alarm Solution, IP Security, Lock Sales, Meter Detectors & X-ray /Screening Equipment, Rescue & Emergency Equipment, Safety Clothing, Security Doors, Gates & Shutters, Security Guard Services, Security Solutions, Smartcard / Card Technology, Surveillance Solutions, Traffic Counting Solutions, Transportation Security",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119342
64,Asian Elenex 2022 19th Asian International Electrical Engineering and Lighting Show,"May  4, 2022 - May  6, 2022",Hong Kong China Asia,"Cables, Cable Glands & Cable Trays, Circuit Breakers, Commercial & Office Lightings, Connectors / Connecting System, Controls & Dimmers, Daylight Technologies, Decorative & Custom Fixtures, Electrical Power Distribution & Transmission, Emergency Lighting & Safety Signs, Fiber Optic Lightings, Fire Safety Products, General Lighting Lamps, Energy Saving Lamps, LED Lighting Solutions, Lightning Protection Systems & Earth Rods, Meter & Monitoring Systems, Motors & Motor Controls, Outdoor & Street Lightings, Power Generation Equipment / Generators, Renewable Energy Technologies, Switches, Testing & Measuring Instruments for Power, Thermal Imaging & Infrared Cameras, Transformers, Wireless Solution, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119341
65,IOTE2021 International Internet of Things Exhibition (15th),"April 21, 2021 - April 23, 2021",Shanghai China Asia,"IoT industry chain, including IoT perceptual layer (RFID, Smart Card, Smart Sensor, Bar Code, Cameras), transport network layer ( Bluetooth, 3G/4G/5G, Zigbee, GPS, GPRS , WIFI, WSN ) and Intelligent applications layer ( Cloud, Mobile Payment, RTLS, Smart Home, and etc)",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110238
66,LUXE PACK SHANGHAI 2021,"April  7, 2021 - April  8, 2021",Shanghai China Asia,"Bags, Bottles, Boxes, Containers, Decoration/finishing techniques, Dispensers/pumps/ /valves/sprayers, Jars, Labels, Raw materials (paper, foam,...), Ribbons, Samples, Tubes, Vials, Monodoses, Anti-counter feiting solutions, smart packaging, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109840
67,"CINEB2021 China International Nail Expo, Beijing","November 28, 2021 - November 30, 2021",Beijing China Asia,"Nail art products, Nail packaging & tools, Eyelash extension products, Nail polish and gel products, Natural nail caring products, Nail & Eyelash Training Organizations, Nail & Eyelash Industry Associations, Facilities and furniture for Salons, Others",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119334
68,2021 Kid's Expo China Chengdu,"November 19, 2021 - November 21, 2021",Chengdu China Asia,"Learning Tools and Courses - Textbooks, Electronics Items, Multimedia products, interactive app, Online, Cloud services, etc., Interests and Hobbies related -  musical instrument, painting tools, dance, handcraft, sport equipment, etc., Articles for Daily use - stationary, clothing uniform furniture, bedding, etc., Services for children with special Needs - Therapy for special kid, training center, non-profit center, etc., Preschool institutions -  international kindergarten, preschool education groups, patient-child interactive center, in-service training, etc., Kindergarten management, Kindergarten Design and Construction - Kindergarten design, environment construction, eco-friendly floor, grassland, amusement facilities, safety facilities, etc., Publishing - Children's book and magazines, etc., Other products and services -  Kids safety, insurance, health, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119338
69,Asia Pacific Cleanroom Technology Equipment Exhibition 2021,"August 16, 2021 - August 18, 2021",Guangzhou China Asia,"Clean bench, clean booth, FFU, clean air filter, clean luminary, biosafety cabinet, pass box & window, air shower, fan filter unit, cleaner, air self-purification device, sterilization equipment, wash disinfecting equipment, wash sterilization equipment, Dust-proof and static-proof gowning (hats, clothes, pants, shoes, boots, goggles, protective gloves), cleanroom paper, pens, dust-free paper, cleanroom swabs; filter materials; static-proof wrist scraps, ESD table mats, static-proof ESD chairs, Central air conditioning system, auxiliary products, clean air conditioner, blower, automatic control products, Ceiling, keel, wallboard, flooring, coating material & floor, door, window & glass, color plate, clean aluminum products, Measuring instrument, corpuscular counter, sampler, flow hood, differential pressure indicator, electrostatic energy analyzer, supervision system,  Design institute, design & engineering & decoration & detection company, GMP pharmaceutical engineering, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119337
70,CDCE2021 International Data Center Cloud Computing Industry Expo 2021,"November 30, 2021 - December  2, 2021",Shanghai China Asia,"Total Infrastructure solutions, Micro Module Data Center, Power Generator, Supply & Distribution Systems, Air Conditioning, Cooling & Fresh Air System, Fire Fighting System, Security System, Generic Cabling System, LED Display, Engineering and System Integrator, Advanced Construction Materials, Construction Planning, Consultation, Design & Maintenance, Data Center Automated Operation and Maintenance Software, KVM, Monitoring System, Capital Management, Visualized Data Center Management System, Inspection Robot, Information Technology Operation Management, IT System, Telecommunication System, Computer Room / Cabinet Rental, Server Co-location/ Rental, System Integration/ Development, System Maintenance & Monitoring, Cloud Services (PaaS, IaaS, SaaS), Managed Cloud, Migration Services, Public/ Private/ Hybrid Cloud, Hardware, Software & Services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119317
71,"CHINA AID 2021 International Exhibition of Senior care, Rehabilitation Medicine and Healthcare,Shanghai","June  9, 2021 - June 11, 2021",Shanghai China Asia,"Senior Care,Mobility Products & Assistive Technology,RehabilitationTechnology & Services,Nursing Care,Healthcare Management,Elderly-friendly Housing & Living Environment",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110659
72,Hong Kong International Wine Spirits Fair 2021,"November 11, 2021 - November 13, 2021",Hong Kong China Asia,"Wine, Spirits, Brandy, Beer, Sparkling Wine, Sake, Champagne, Cocktail, Vodka, Tequila, Soju, Chinese Rice Wine, Yellow Wine, Wine Glasses, Spitting Bowl, Decanter, Wine Cooler, Wine Bottle Opener, Wine Bag, Wine Stopper, Cocktail Shaker, Ice Basket, Wine Rack, Wine Labeling, Packaging, Storage and Shipping, Wine Tourism and Association, Education about Wine, Investment Project, Media, Bakery Confectionery, Dairy Product, Seafood, Nuts, Oils, Vinegar, Pasta, Frozen Product, Processed Food, Light Snacks",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119264
73,EP Shanghai 2021 The 31st China International Exhibition on Electric Power Equipment and Technology,"November 30, 2021 - December  2, 2021",Shanghai China Asia,"Power transmission and distribution equipment and technology, smart grid technology, power generation equipment - thermal/hydro/nuclear, alternative sources of energy, construction and engineering of turn-key projects, power dispatching systems, control and testing equipment and instrumentation, building and electrical installation systems (building management and control system, switchgear, lighting system), LV electrical equipment and accessories, power electronics equipment, electric power automation, industrial power equipment (UPS, diesel generators and alternators), energy saving and environmental protection technology, manufacturing equipment, machinery and raw materials for production of power and electrical products",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119275
74,International Fastener Show China 2021,"November 14, 2021 - November 16, 2021",Shanghai China Asia,"Hall 1: Machinery, Fastener materials, Moulds and consumption goods, Fastener manufacturing machinery, Auxiliary equipment, Inspection equipment / Measuring devices, Installation / Measurement and maintenance Moulds / Consumption goods Fastener technology / Services, Hall 2: Fasteners Standard fasteners Non- standard fasteners, Aerospace fasteners / Military fastener,  Construction fasteners, Other related fasteners and parts",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119250
75,"Hong Kong International Diamond, Gem Pearl Show 2021","July  2, 2021 - July  6, 2021",Hong Kong China Asia,"Diamonds, Pearls, Precious Stones, Semi-Precious Stones, Watch & Clock, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109602
76,CFSE 2021 China Fisheries Seafood Expo,"October 27, 2021 - October 29, 2021",Qingdao China Asia,"Fresh and frozen seafood suppliers, Seafood processors specializing in raw material, value-added and pre-packaged seafood products, Packaging and processing equipment, Freight-forwarders and logistical services, Aquaculture equipment and feed, Government agencies, Trade associations, Industry service providers",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109779
77,CXIVFF China Xiamen International Vegetarian Food And Organic Products Fair,"May  6, 2021 - May 10, 2021",Xiamen China Asia,"Vegetarian Materials, Vegetarian Food, Organic Food, Natural Food, Healthy Food, Vegetarian Snacks, Fruits, Coffee, tea, Vegetarian Books, Vegetarian Restaurants, and other Vegetarian Products.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119241
78,Art Basel in Hong Kong,"May 21, 2021 - May 23, 2021",Hong Kong China Asia,"Modern & Contemporary Art, Photographs/Video, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110233
79,CIIF2021 China International Industry Fair,"September 14, 2021 - September 18, 2021",Shanghai China Asia,"There are 9 theme shows such as MWCS(metalworking&CNC machining tool show),IAS(industrial automation show),EIAS(Energy-saving & Industrial Accessory Show),ICTS(Information and Communication Technology Show),ES(Energy Show),NEAS(New Energy Auto Show), RS(Robotic Show) and etcs.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119092
80,Tube China 2022 All China International Tube and Pipe Industry Trade Fair,"September 26, 2022 - September 29, 2022",Shanghai China Asia,"raw materials, tubes and accessories, tube manufacturing machinery, rebuilt and reconditioned machinery, process technology tools and auxiliaries, measuring and control technology, testing, trading, stockists of tube all kinds, pipeline and OCTG technology, profiles and machinery, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110358
81,"Motor Magnetic Expo 2021 19th Shenzhen (China) International Small Motor, Electric Machinery Magnetic Materials Exhibition","July  1, 2021 - July  3, 2021",Shenzhen China Asia,"All Kinds of Electric Motors, Manufacturing and Testing Equipment, Accessories and Components, All Kinds of Magnetic Materials, All Kinds of Magnetic Products and Manufacturing and Testing Equipment, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119186
82,LuxeHome 10th Shanghai International Luxury Living and Interior Furnishing Exhibition,"July 22, 2021 - July 24, 2021",Shanghai China Asia,"Home Textiles And Bedding Supplies, Tableware Art, Stylish Home Decor Items & Articles, Stylish Furniture, Crafts, Decorative Painting & Accessories, Glassware & Crystal, Ceramics, Home Furnishing Store & Storage, Lights & Lighting, Kitchenware, Premium, Gift, Promotional Items, Customize Items, Hotel Supplies, Home Creative Art Pieces, Independent Designer Works, Cases, Bags & Leather Products, Smart Home Furnishing Products, Elecronic & Electrical Appliances, Collectables, Toy, Stationery, Sports & Leisure Products, Jewelry & Fashion Accessories, Health & Beauty Products, Sanitary Facilities, Wallpaper & Decorative Materials, Floral Art, Iron Art & Horticulture, Green & Environmental-Friendly Materials",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119185
83,"IWF SHANGHAI 2021 The 8th China (Shanghai) Int'l Health, Wellness, Fitness Expo","April  6, 2021 - April  8, 2021",Shanghai China Asia,"Fitness Equipment, Club Supplies & Related, Swimming Pool Equipment, Facility & Appliance,Nutrition & Health Food, Fashion Apparel, Shoes & ACC, Indoor Functional Equipment, Provinces and Cites Sports Bureau, Local Sports Industry Association, Sports Tourism Service",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119174
84,IPB 2021 19th International Powder Bulk Solids Processing Conference Exhibition,"July 28, 2021 - July 30, 2021",Shanghai China Asia,"Basic processing technologies for powder and bulk material, Plant engineering and processing components, Measurement, Control, Automation, Particle technologies, Particle analysis and Characterization, Safety and environmental technologies, Services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119171
85,CHINA DIECASTING 2021,"July  7, 2021 - July  9, 2021",Shanghai China Asia,"Peripheral equipment, After processing and surface treatment, Die casting machine parts, Accessories supplies, Furnace, Low pressure die casting, Die casting machine, Die casting, Die casting die, Raw/Auxiliary materials, Mechanical processing equipment, Die casting software, Industry service, Detection & Environmental protection instrument and equipment, Detection & Environmental protection instrument and equipment, Casting machines and plants, Peripheral devices and systems, Components ready for installation, Wear parts, Base metals and alloys, Metal melting furnace and related devices, Nonferrous metal casting dies, Mould material and its after treatment, Die accessories, Machine tools, After treatment of die, Special process and device, Auxiliary materials, Casting detection device and instrument, Software for special casting, After treatment of castings, Trimming devices and tools, Cleaner production and waste disposal, Safe operation and environmental protection",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119169
86,2021 ICEE ICEF Guangzhou International Cross border E commerce Goods Expo,"July 21, 2021 - July 23, 2021",Guangzhou China Asia,"Import E-commerce business, Export E-commerce business, Payment platform, Logistics service platform, Integrated service, Cross-border Business, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119167
87,HKTDC Hong Kong International Jewellery Show 2021,"July  2, 2021 - July  6, 2021",Hong Kong China Asia,"Fine Jewellery, Silver Jewellery, Antique Jewellery, Jewellery Tools & Equipment, Trade Publications & Services, Brand Name Watches & Clocks, Finished Jewellery, Jewellery Accessories, Jade Jewellery, Jewellery Display & Packaging Material, Trade Associations",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109676
88,China Daily Use Articles Trade Fair 2021,"July 22, 2021 - July 24, 2021",Shanghai China Asia,"Daily use articles including kitchenware, cleaning and bath products, household products, household textiles, smart home appliances, fashion products and gifts",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110492
89,Natural Health Nutrition Expo Spring 2021,"May 12, 2021 - May 14, 2021",Shanghai China Asia,"Health food, Imported dietary supplements and imported healthy foods, Functional beverages, Special Medical Formula Food, Nutritional tonics, Beauty products, Probiotics products, Technology and Services (Registration/Transfer/OEM): OEM Contract Customization, Media, Associations, Management Consulting Services",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108964
90,Inter Lubric China 21st China International Lubricants and Technology Exhibition,"June  9, 2021 - June 11, 2021",Shanghai China Asia,"Automotive, lubricant products and automotive chemical maintenance products, Industrial lubricating oil and grease, Metal working lubricants and fluids, anti-rust materials, Lubricant additives and base oil,Packing, charging and mixing equipment for lubricating production, Testing, quality control, recycling, assessment technology and equipment for lubricant product,  Others(Lubricating human resource, consultancy, media, etc)",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119095
91,CWEE 2021 Shanghai Wind Energy Exhibition,"June 17, 2021 - June 19, 2021",Shanghai China Asia,"Wind Turbines, Accessories & Equipment, Offshore Wind Energy Equipment and Technology, Wind Farm Management, Wind Turbine O&M Equipment, O&M Auxiliary Equipment, Spare Part, Repair Kit",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119094
92,BEW 2021 25th Beijing Essen Welding Cutting Fair,"June 16, 2021 - June 19, 2021",Shanghai China Asia,"Equipment, machines and systems for welding, thermal cutting, soldering, brazing, thermal spraying, adhesive bonding, destructive & non-destructive testing, etc Materials, installations, CNC Systems, CAD/CAM systems, process control systems and monitoring installations, occupational health & safety.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119093
93,22nd China (Guangzhou) International Laser Equipment and Sheet Metal Industry Exhibition,"September 16, 2021 - September 18, 2021",Guangzhou China Asia,"Various sheet metal parts, forging, punching, end cover manufacturers;Plate shearing machine;Various kind of Pressing machine;Forging press machine.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119090
94,"22nd China (Guangzhou) International Platemetal, Bar, Wire, Metal Processing Setting Equipment Exhibition","September 16, 2021 - September 18, 2021",Guangzhou China Asia,"Steel smelting skill and technology, aluminum, copper manufacturer, stainless steel manufacturer; Plate; Strip and steel band; Wire rod; Steel mesh; Board cutting equipment; Bar and wire rod mill; Machinery for metal processing, testing machine for metal materials; Cooling fluid and oil for metal processing; Set of welding apparatus; Metallurgic automation apparatus; etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119088
95,World Seafood Shanghai 2021 Shanghai International Fisheries and Seafood Exhibition,"August 25, 2021 - August 27, 2021",Shanghai China Asia,"Aquatic products,seafood,processed aquatic products,prepared foods, seasoned seafood,processing and packaging equipment cold chain storage and transportation,aquaculture technology and equipment, aquatic feed and drug,pelagic fishery, marine fishing",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110315
96,WMF 2021 Shanghai International Furniture Machinery Woodworking Machinery Fair,"September  3, 2021 - September  6, 2021",Shanghai China Asia,"Tools and Machinery for Custom and Mass Production, Machine Components and Automation Technology, Surface Technology, Wood Based Panel Production, Wood Primary Processing, Sawmill Technology, Energy from Wood, Wooden Architecture Technology, Forestry Technology, Green Production & Safety Control, Wood Products Packaging, Raw materials & Accessories for wood production, Knives, Blades, Machinery Accessories and Hand Tools, Engraving Machinery, Upholstery Machinery",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/114220
97,STX2021 The 20th International Exhibition on Textile Industry,"November 23, 2021 - November 26, 2021",Shanghai China Asia,"Bleaching, Dyeing, Printing, Finishing and Making- up Machinery-Digital Printing Machinery-Fiber Manufacturing Machinery-Knitting & Hosiery Machinery-Machinery and Accessories for Apparel-Mill Management Instruments-New Materials, Technology & Designs for Knitting Products-Non-Woven Fabric Machinery and Tufting Machinery-Software and IT for Textile and Garment Industry (CAD/CAM/CIM)-Spare Parts and Accessories for Textile and Garment Machinery-Spinning Machinery-Techtextile Technology & Product-Testing and Measuring Equipment-Textile Chemicals-Warp-Knitting, Embroidery and Weaving Machinery-Yarn Twisters, Winders and Accessories",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/114219
98,CAHE2021 19th China Animal Husbandry Expo,"May 18, 2021 - May 20, 2021",Changsha China Asia,"animal breeding, animal health, animal housing, feed and feed additives, feed processing, grain & raw material, processing equipment, meat processing, packaging, refrigeration, meat products, egg products, grass and seed, media, knowledge transfer, consultancy, bio-energy and etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/112917
99,SIAL China 2021,"May 18, 2021 - May 20, 2021",Shanghai China Asia,"Wine&spirits, Non-alcoholic drinks, Alcoholic beverages, Preserved&canned foods, Confectionery, Delicatessen, Meat&offals, Fish and shellfish, Dairy products&eggs, Horticulture, Fruits&vegetables, Dried fruits, Frozen products, Health food&diet products, Halal Food, Food Equipment/Technologies/Services, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110637
100,FHC CHINA 2021 Food Hospitality China,"November  9, 2021 - November 11, 2021",Shanghai China Asia,"Snacks & Confectionery, Meat, Dairy, Fresh Produce, Seafood, Bakery & Pastry, Chocolate China, Ice Cream China, Special Tea & Coffee, Beer China, Edible Oil China, Drinks, Foodservice Equipment, Cold Chain & Logistic, Foodservice & Technology, Restaurant Design & Deco",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110664
101,Eco Expo Asia International Trade Fair on Environmental Protection,"October 27, 2021 - October 30, 2021",Hong Kong China Asia,"Air Quality, Eco-friendly Products, Green Building and Energy Efficiency, Green Transportation, Waste Management and Recycling, Water Treatment and Quality Management, Testing, Analysis and Certification, Environmental Protection Services and Research, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110641
102,MEGA SHOW Series Part 2,"October 27, 2021 - October 29, 2021",Hong Kong China Asia,"Gifts, Giftwrap & Packaging, Travel goods, Luggage, Stationery, Sanitary/Bathroom accessories, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110652
103,MEGA SHOW Series Part 1,"October 20, 2021 - October 23, 2021",Hong Kong China Asia,"gifts, premiums, housewares, kitchen & dining, lifestyle products, toys & games and stationery, christmas & seasonal products, sporting goods, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110651
104,Interior Lifestyle China 2021,"September  9, 2021 - September 11, 2021",Shanghai China Asia,"cookware, tableware, kitchen accessories, houseware, storage, small electrical appliances, interior decoration, design accessories, small furniture, lighting, home accessories, home textiles, home fragrances,  design and trend oriented gifts, arts and crafts, beauty and wellness products, gadgets, personal and fashion accessories, travel accessories",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110627
105,SPINEXPO 2021 (37th) The primary exhibition for yarns knitwear,"August 31, 2021 - September  2, 2021",Shanghai China Asia,"textile, fibres & yarns, knitwear, knitted fabrics, knitwear machinery, style offices.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110614
106,ZhejiangTex 2021 21st Zhejiang International Trade Fair For Textile And Garment Industry,"June  8, 2021 - June 10, 2021","Yiwu City, Zhejiang Province China Asia","Seamless Underwear Machinery,  Knitting and Hosiery Machinery, Flat and Warp Knitting Machinery, Knitting and Weaving Finishers, Packaging Machinery, Machinery for Winding, Texturing and Twisting, Cutting Machinery, Laser Processing Machinery and CAD/CAM System, Sewing Machines and Accessories, Embroidery and Quilting Machinery, Post-sewing, Conveying and Ironing Equipment, Braiding and Zipper-making Machinery, Logo Printing Machinery, Digital Printing Machine, Thermal / Cold Transfer Printing Machine, Flat / Rotary Screen Printing Machine, Automatic Platform Printing Machine, Ink and Materials, Related Printing Software, Design and Products, Yarn and Knitting Raw Materials, Underwear, Bra, Swimwear, Beachwear, Sportswear and Loungewear, Hosiery, Gloves, Scarves and Hats, Curtains, Cloth Crafts and Knitted Home Textiles, Laces, Ribbons and Embroidery, Accessories such as Zippers, Straps, Labels, Buttons and Clothes Hangers etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108347
107,CBME China 2021 Children Baby Maternity Expo,"July 14, 2021 - July 16, 2021",Shanghai China Asia,"Maternity&Baby Care Products/Baby Carriages, Car Seats&Furniture/Food, Healthcare Products&Snacks/Toys, Educational Products/Child, Baby&Teenager Clothing, Footwear&accesories/Maternity Clothing, Underwear&Accessories, Outdoor Recreation & Sports, Natural Products, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110628
108,CIMT2021 17th China International Machine Tool Show,"April 12, 2021 - April 17, 2021",Beijing China Asia,"Metal Cutting Machine, Metal Forming Machine, EDM, Laser Processing and Other Non -Traditional Machine Tools, Inspection & Measuring Equipment, CNC System, Industrial Robot, Logistics Distribution System, Wood Working Machine, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110408
109,DOMOTEX asia CHINAFLOOR 2021,"March 24, 2021 - March 26, 2021",Shanghai China Asia,"Carpets/Rugs(Hand-Made), Woven Carpets(Machine-Made), Textile Floor Coverings, Wall-to-Wall, Parquet Floors, Contract Flooring, Fibres, Yarns and Textiles, Applications and Installation Technology, Presentation of Goods, Publications, Design.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110625
110,GITF Guangzhou International Travel Fair 2021,"June 10, 2021 - June 12, 2021",Guangzhou China Asia,"Tourism Board & Bureau / Tourism Alliance / Tourism Association, Travel Agency / Travel Operator, Scenic Spot / Theme Park, Airlines / Airline Alliance / Airline Agency, Themed Tour / Tailor Made Travel, Golf Course / Golf Club, IT Service for Travel Industry, Tourism Real Estate, B & B / Resort / Hotel / Hotel Group, Online Reservation Service, Cruise / Yacht & Yacht Club, M.I.C.E. / Event & Conference Management, City Planning / Landscape Design, Car Rental / RV - Recreational Venhicle / Self-drive Club, Financial Product for Tourism, Tourist Commodity, Museum / Art Museum / Science Museum, Cultural Tourism Projects, Other Relevant Sectors",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110093
111,Shanghai World of Packaging (swop),"November 23, 2021 - November 25, 2021",Shanghai China Asia,"Food, Beverage, Sweets, Bakery, Pharma, Cosmetics, Non-food, Industry, Package Plastic, Print, E-Commerce",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110647
112,Steel Build 2021 10th China (Guangzhou) International Exhibition for Steel Construction Metal Building Materials,"May 10, 2021 - May 12, 2021",Guangzhou China Asia,"Steel Structures, Iron and Steel products, Steel Structural Plates, Joint Products and Equipment of Steel Structure, Protection Systems for Building Steel Structures, Technologies and Supporting Decoration Products of New-type Houses, Aluminum Alloy, Plastic-steel, Non-metallic Decorative Materials, Related Technologies and Equipment, Three-dimensional Garages, Steel-structure Doors, Processing Equipment and Testing Equipment of Metal Structures, Design, Analysis and Calculation Software, CAD Drawing Software, Design and Construction Project Display",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110560
113,"Roof China 2021 11th China (Guangzhou) International Roof, Facade Waterproofing Exhibition","May 10, 2021 - May 12, 2021",Guangzhou China Asia,"Asphalt-based waterproof sheets, Single-layer roofing systems, polymer sheets, Polyurea coatings, Waterproof coatings , Rigid waterproofing and lost circulation materials, Planting roofing system engineering, Thermal insulation and energy-saving materials, Raw and auxiliary Materials, Tool equipment and services, Materials for wall, Energy-saving roofing systems and relative technologies, Related parts and accessories, Waterproof cushion for slope roof, Related manufacturing equipment and technologies, Sealing materials, Metal roofing systems, Solar PV materials and BIPV power systems, Related detecting instruments, Related construction equipment and application technologies, Various Tiles, Waterproof materials for infrastructure and municipal engineering, Waterproof engineering system accessories and auxiliary materials. Scientific research achievements, management software and professional books",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110559
114,"PMMHF 2021 11th China Int'l Prefab House, Modular Building Mobile House Space Fair","May 10, 2021 - May 12, 2021",Guangzhou China Asia,"House Design and Construction, By structure: color steel house in different structures, modular house, portable shipment container, steel structure house, wooden house, sunhouse, etc, By purpose: prefab villa, office, plant, warehouse, garbage house, greenhouse, pavilion, restaurants, kiosks, pet house, portable restroom, etc, House Construction Material and Accessories: Color steel panel, heat insulation panel, sandwich panel, exterior panel, precast panel, roof sheet, lighting, ventilation facilities, portable door and window, structural steel, steel frame, hardware accessories, and other off-site construction technologies and design, etc, Modular house and bathroom modular, kitchen modular, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110558
115,LET a CeMAT ASIA 2021 China International Logistics Equipment Technology Exhibition (Guangzhou),"May 25, 2021 - May 27, 2021",Guangzhou China Asia,"Logistics System integration and Solutions, Informatization of Logistics and IOT, Warehouse Technology and Workshop Equipment, Mechanical Handling, Logistics Robotics, AGV and Accessories, Conveying and Sorting Equipment, Packaging Equipment, Packing Products and Materials, Cold chain logistics and Vehicles, Lifting equipment and Accessories, Logistics Peripheral Equipment, Logistics Service and Supply Chain Management",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110557
116,"ISH China CIHE China International Trade Fair for Heating, Ventilation, Air Conditioning, Sanitation Home Comfort Systems","May 12, 2021 - May 14, 2021",Beijing China Asia,"HVAC product & technology: Boiler, Radiator, Floor heating, and more. Intelligent Control:Sensor, thermostat, actuator, wireless control system, heating control system, and more. Home confort: fresh air system, water purification, air purification and more. Plumbing-Building water supply & drainage: Valve & actuator, Building fire-fighting equipment, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110555
117,Automotive World China 2021,"August 25, 2021 - August 27, 2021",Shenzhen China Asia,"automotive OEM,automotive electronics industry",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110541
118,NEPCON ASIA 2021,"August 25, 2021 - August 27, 2021",Shenzhen China Asia,"Electronics manufacturing & mounting equipment, soldering related, factory equipment & equipment, measuring & testing & analysis equipment, visual inspection equipment, inspection related parts, assembly equipment, packaging materials & parts, electronic manufacturing automation related equipment & parts, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110540
