,EventName,Date,City/Country,Exhibits,URL
65,Travel Goods Show 2021,"February 28, 2021 - March  2, 2021",Las Vegas U S A North America,"Apparel, Backpacks, Business Accessories, Business Cases, Children's Travel Products, Computer Cases, Handbags, Luggage & Casual Bags, Personal Accessories, Travel Accessories, Tech Accessories, Umbrellas",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119111
66,OTC 2021 Offshore Technology Conference,"August 16, 2021 - August 19, 2021",Houston U S A North America,"Marine oil and gas development related technology: Marine Renewables, Digital Transformation, Licensing and Business Opportunities, Smart Materials, Robotic Technology, Artificial Intelligence, Machine Learning, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110661
67,Space Tech Expo 2021,"May 10, 2021 - May 12, 2021",Long Beach U S A North America,"Military / Government, Design /Engineering Services, Electronics Manufacturing, Launch Services, Subsystem / Systems, Supplier, Test & Measurement,  Mechanical / Other, Components - Mechanical / Other, Electronic / Electrical, Research, Software Supplier /Developer, Media / Association, Engineering Consultancy, Equipment Supplier, Component Supplier, Engineering Services, Interconnect / Cable & Wire, Prime Contractor, Facilities Engineering, Small Sat Developer, Space Operations, Optics, Space Agency, Space Operations, Material Supplier, Semiconductor, Academia",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119106
68,TECHSPO HOUSTON 2021,"May 26, 2021 - May 27, 2021",Houston U S A North America,"Business Technology (end to end solutions), AdTech, MarTech, Big Data, Cloud, Digital Transformation, SAAS, Internet of Things (IoT), Artificial Intelligence (AI), Machine Learning, Virtual Reality (VR), FinTech, SmartTech, Startups and Big Tech, Business Intelligence",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119108
69,BIOMEDevice Boston,"May  5, 2021 - May  6, 2021",Boston U S A North America,"3D Printing/Additive Manufacturing, AI/Machine Learning, Additives, Adhesives, Assembly, Assembly; Medical Devices, Automation, Automotive Components, Barcoding, Batteries & Power Sources, Biomaterials, Blister Packaging, CAD/CAM Software, Cabling & Connectors, Carts & Workstations, Cases, Chemicals Solvents & Cleaning Agents, Cleanrooms & Environmental Control Products, Coatings & Finishes, Coding & Marking, Component Manufacturing, Composites, Computers Displays & Hardware, Connectors, Consulting Services, Contract Manufacturing, Contract Manufacturing; Medical Devices, Contract Packaging, Control Systems, Controllers, Converting, Cutting, Design Services, Distributors, Drug Delivery, EMC/EMI/ESD Products, ERP Software, Education & Training, Electromechanical Devices or Components, Electronic Components, Electronics Assembly, Electronics Manufacturing, Embedded Systems Tools & Software, Engineering Services, Environmental Testing, Extrusion Equipment & Processing, filters, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119103
70,Art Basel in Miami Beach,"December  2, 2021 - December  5, 2021",Miami Beach U S A North America,"Modern & Contemporary Art, Photographs/Video, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119078
71,AKS Spring Bead Jewelry Show New Orleans 2021,"April  9, 2021 - April 11, 2021",Kenner U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119081
72,AKS Fall Bead Jewelry Shows New Orleans 2021,"September 10, 2021 - September 12, 2021",Kenner U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119091
73,Dallas Winter Bead Jewelry Show 2021,"December  3, 2021 - December  5, 2021",Grapevine U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119089
74,Dallas Summer Bead Jewelry Show 2021,"August  6, 2021 - August  8, 2021",Grapevine U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119087
75,Oklahoma Summer Bead Jewelry Show 2021,"July 16, 2021 - July 18, 2021","Oklahoma City, OK U S A North America","gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119085
76,AKS Summer Bead Jewelry Show New Orleans 2021,"July  9, 2021 - July 11, 2021",Kenner U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119084
77,Dallas Spring Bead Jewelry Show 2021,"May 21, 2021 - May 23, 2021",Grapevine U S A North America,"gemstones, fine jewelry, fashion jewelry, gold, silver, beads, beading supplies, minerals, rough, crystals, cabochons, findings, charms, or anything else in the gem, jewelry, bead, and mineral fields",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/119083
78,Dallas Winter Bead Jewelry Show 2021,"February 26, 2021 - February 28, 2021",Grapevine U S A North America,"jewelry, fashion jewelry, beads, beading supplies, findings, gold, silver, charms, designer cabochons, gemstones, pearls, and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/118891
79,PLASTEC West 2021,"August 10, 2021 - August 12, 2021",Anaheim U S A North America,"Injection Molding, Extrusion / Mold and Dies, Materials and Additives, Rapid Prototyping, Automation, packaging, medtech, automation, design, 3D printing, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110095
80,"IECSC Las Vegas International Esthetics, Cosmetics Spa Conference","June 20, 2021 - June 21, 2021",Las Vegas U S A North America,"Skin care products, make-up, tanning, aromatherapy, medical-spa equipment, hydrotherapy, spa furniture, manicure and pedicure supplies and equipment, apparel, soaks, soaps, scubs, towels, brushes, uniforms, weight loss products.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/114223
81,IMTS 2022 International Manufacturing Technology Show,"September 12, 2022 - September 17, 2022",Chicago U S A North America,"AMT's Emerging Technology, Controls & CAD-CAM, Gear Generation, Additive Manufacturing, Quality Assurance, Metal Removal, Machining Components, Clearing/Environmental, Abrasive Machining / Sawing / Finishing, Fabricating & Lasers, Tooling & Workholding System",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110618
82,ICFF NYC,"November 14, 2021 - November 15, 2021",New York U S A North America,"Furniture, seating, carpet and flooring, lighting, outdoor furniture, materials, wall coverings, accessories, textiles, kitchen and bath, fabricators, home technology, contract furniture, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110621
83,WEFTEC 2021 the water quality event,"October 18, 2021 - October 20, 2021",Chicago U S A North America,"Collection Systems, Energy Conservation and Management, Membrane Technologies, Plant Operations and Treatment, Regulation, Research, Residuals & Biosolids, Utility Management, Stormwater, Water Reuse/Recycling, Water Quality & Watershed Management.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110634
84,NeoCon 2021,"October  4, 2021 - October  6, 2021",Chicago U S A North America,"Fabric, Furniture, Flooring, Interior Building Products, Interior Finishes, Technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106708
85,FABTECH 2021,"September 13, 2021 - September 16, 2021",Chicago U S A North America,"Additive Manufacturing / 3-D Printing, Arc Welding, Assembly, Automation, Bending & Forming, Brazing & Soldering, Business Services, Coil Processing, Cutting, Fastening & Joining, Finishing/Paint & Powder Coating, Finishing/Plating, Gases & Gas Equipment, Hydroforming, Inspection & Testing, Job Shop/Contract Mfg., Lasers, Lubrication, Maintenance &Repair, Material Handling, Metal Suppliers, Plate & Structural Fabricating, Press Brakes, Punching, Resistance Welding, Robotics,  Roll Forming, Safety & Environmental, Saws, Software, Machine Controls, Stamping, Thermal Spraying, Tool & Die, Tooling, Tube & Pipe Fabricating or Welding, Tube & Pipe Producing, Waterjet, Welding Consumables, Welding Machines",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110633
86,FIME 2021,"September  1, 2021 - September  3, 2021",Miami Beach U S A North America,"Disposables & Consumer Goods, Healthcare & General Services, Healthcare Infrastructure & Assets, IT Systems / Solutions, Imaging & Diagnostics, Laboratory, Medical Equipment & Devices, Orthopedic & Physiotherapy/Rehabilitation, Pharma & Supplements",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110631
87,Space Symposium,"August 23, 2021 - August 26, 2021",Colorado Springs U S A North America,"Space Technology Products, Space Educational Products,  Space Imagination Products",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110622
88,GDC Expo 2021,"July 19, 2021 - July 23, 2021",San Francisco U S A North America,"Game Industry, Visual Arts, Game Design, Game Audio, Game Business & Marketing, Game Production & Team Management, VR/AR/MR Design&Program,  Recruiting, Game career development, Vendor Companies and Sponsors",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110611
89,Cabana Miami Beach,"July 10, 2021 - July 12, 2021",Miami Beach U S A North America,"fashion, swim and travel lifestyle apparel, accessories, jewelry, footwear, bag",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110632
90,AX 2021 Anime Expo 2021,"July  2, 2021 - July  5, 2021",Los Angeles U S A North America,"anime, manga, figures and models, cosplay goods, Japanese fashion, accessories, games, music and more.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108815
91,Cosmoprof North America 2021,"June 27, 2021 - June 29, 2021",Las Vegas U S A North America,"eauty, cosmetics, skincare, toiletries, fragrances, organic beauty products and accessories, packaging, private label, contract manufacturing, professional hair care, hair color, styling products, accessories, implements, tools, equipment, furniture and attire",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107485
92,NRA Show 2021 National Restaurant Association Show,"May 22, 2021 - May 25, 2021",Chicago U S A North America,"Food and Beverages, Equipment, Food, Furniture, Uniforms, Lodging, Paper, Plastic, Supplies, Services, Tableware, Linens, Technology, Entertainment, Wine, Beer, Spirits, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110624
93,JIS March 2021 Jewelers International Showcase,"March 22, 2021 - March 24, 2021",Miami Beach U S A North America,"Diamond, Pearl, Designer's Jewelry, Bridal Jewelry, Platinum, Gold, and Silver.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109777
94,Big Boys Toys Las Vegas 2021,"June 25, 2021 - June 27, 2021",Las Vegas U S A North America,"Monster trucks from THOR 24, diamond studded bathtubs, bejeweled pieces of art",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110511
95,JIS October 2021 Jewelers International Showcase,"October  8, 2021 - October 11, 2021",Miami Beach U S A North America,"Diamond, Pearl, Designer's Jewelry, Bridal Jewelry, Platinum, Gold, and Silver.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110500
96,2022 ATA Trade Show,"January  8, 2022 - January  9, 2022",Louisville U S A North America,"Archery, bowhunting, outdoor.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109788
97,ICE USA 2021,"October 19, 2021 - October 21, 2021",Orlando U S A North America,"Base Materials, Adhesives and Inks, Flexographic / Rotogravure Printing, Prepress Systems, Metallizing / Vacuum Coating, Extrusion Coating, Coating and Laminating, Drying / Curing / Moisturizing, (Pre-)Treatment, Inspection, Test and Measurement, Drives and Controls, Web Accessories, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110412
98,ISC East 2021,"November 17, 2021 - November 18, 2021",New York U S A North America,"3 Alarms, Connected Security, Drones and Robotics, Emerging Technologies, International Procurement, Loss Prevention and Supply Chain, New Exhibitor Showcase, Public Safety and Health, Smart Home",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110490
99,AUTOMATE 2021,"May 17, 2021 - May 20, 2021",Chicago U S A North America,"Automated Assembly Machines/Systems, Automatic Identification & Data Collection/RFID, Ergonomics and Safety Equipment, Industrial Automation Control, Parts Handling Equipment/Conveyors and Materials, Robots/Robotic Systems, Sensors and Sensor Integrated Systems,etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110411
100,The NAMM Show 2022,"January 20, 2022 - January 23, 2022",Anaheim U S A North America,"AUDIO, BAND & ORCHESTRA, COMPUTER, FRETTED, KEYBOARD, LIVE EVENT PRODUCTION, MEDIA , PERCUSSION, OTHER",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110398
101,SPIE Defense Commercial Sensing Expo 2021,"April 13, 2021 - April 15, 2021",Orlando U S A North America,"Infrared sources, detectors, and systems, Optical components including specialized lenses and coatings, Chemical and biological sensing, High-speed imaging and sensing, High-precision optics manufacturing, LIDAR, Cameras and CCD components, Robotics, Displays, Law enforcement technology, Imaging components, equipment, and systems, Photonic sensors, spectroscopy, multi-spectral, hyperspectral, Fiber optic components, equipment, and systems, Fiber sensors, Lasers and other light sources, laser accessories, and laser systems",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109863
102,RAPID TCT,"April 26, 2021 - April 29, 2021",Chicago U S A North America,"3D Technologies, Additive Manufacturing, 3D Printer, 3D Scanning, Advanced Materials, Biomaterials, Bioprinter/Bioprinting, CAD/CAM, Ceramics, Plastics and Polymers, Design & Engineering",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109862
103,Summer NAMM,"July 15, 2021 - July 17, 2021",Nashville U S A North America,"AUDIO,    BAND & ORCHESTRA,  COMPUTER,  FRETTED,  KEYBOARD,  LIVE EVENT PRODUCTION,  MEDIA,  PERCUSSION , OTHER",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110385
104,NAB Show,"October 10, 2021 - October 13, 2021",Las Vegas U S A North America,"Acquisition and Production, Display Systems, Distribution and Delivery, Industry Resources, Management and Systems, Post-Production, Pro Audio/Sound, Radio, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109859
105,Vision Expo West 2021,"September 22, 2021 - September 25, 2021",Las Vegas U S A North America,"Eyeglass Frames, Lenses, Contact Lenses, Pharmaceuticals, Solutions, Diagnostic Equipments, Lens Processing Equipment, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110340
106,Atlanta Home Show,"March 19, 2021 - March 21, 2021",Atlanta U S A North America,"Appliances, Water Systems, Household Products, Closet, Construction, Renovation, Remodeling, Flooring, Painting, Foundations, Insulation, Insurance, Mortgage, Real Estate, Home Inspections ,Garage, Garden, Decks, Patios, Landscape, Outdoors ,Gifts and Gadgets (Cash and Carry, Direct Sell Products) ,Heating, Air Conditioning, Ventilation ,Home Decor, Art, Interior Design, Furnishings ,Home Entertainment, Security , Home Exteriors, Gutters, Siding, Roofing , Kitchen, Bath ,Lighting: Indoor and Outdoor ,Pool and Spa, Health and Wellness, Fitness ,Electrical, Solar Power, Energy Management, Generators, Green Energy , Windows, Window Coverings, Screens, Doors, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110278
107,ALUMINIUM USA 2021,"September  1, 2021 - September  2, 2021",Louisville U S A North America,"innovative products, the latest technology and services from primary aluminium production to semi-finished and finished products.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110219
108,ACC 21 Annual Scientific Session Expo,"May 15, 2021 - May 17, 2021",Atlanta U S A North America,"Certification and Recertification, Education, Teaching Aids and CME, Exercise Equipment, Food Service and Nutrition, Healthcare Facilities Design/Construction/Office Furniture, Insurance Services, Recruitment, Angiographic Viewers and Work Stations, Echocardiography Equipment, Imaging Equipment (e.g., CT, MRI, Nuclear, PET), Electronic Health Records/Electronic Medical Records (EHR/EMR), Electronic Information Services and Equipment, Physician Practice Services and Management, Technology-Computer Hardware, Software and/or Patient Management Tools with Medical Applications, Web-Based Image Management and Reporting Solutions, Medical Devices, Medical Equipment, Pharmaceuticals, Publishing, Research",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110123
109,OFC 2021 Optical Networking and Communication Conference Exhibition,"March 30, 2021 - April  1, 2021",San Francisco U S A North America,"AI/ML, Business Services, Coherent Equipment, Communications Equipment, Data Center Interconnects, Dielectic Materials, Dispersion Management Components(Chromatic, Polarization Mode), Electronic Components and Sub-systems, Fiber cables, Assemblies, Fiber manufacturing Equipment, Fiber Splicers, High Speed Technology and Data Formats, Integrand Photonics, Laboratory & Test Equipment, LANs, Lasers - Communications & Other, Manufacturing / Automation / Packaging Equip.& Materials, Network Automation Equipment / Software, Network Test Equipment, Optical Amplifiers, Optical Comm.& Transport Sub-Systems, Optical Fibers - Communication & Specialty, Optical Transceivers, Photodetectors, Plastic Optics, Pluggables, Polymer Optics, Production Test Equipment, Quantum communications / computer components, Sensors & Sensor Systems, Software, Supercomputers, Switches, Routers & ROADMs, Terminal Equipment, Video & Imaging Systems, White Boxes",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110150
110,Inspired Home Show 2021,"August  7, 2021 - August 10, 2021",Chicago U S A North America,"coffee products, inventors corner, pets & household items, smart home, sustainable products with  eco-friendly material, 2020 gia Product Design Finalist Products, other innovative home products",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110140
111,NPE 2021 The Plastics Show,"May 17, 2021 - May 21, 2021",Orlando U S A North America,"Plastic raw materials/finished products, plastic technology, business & finance, <br/>appliances, 3D/4D PRINTING, automotive products, bottling and containers, builging & construction materials, consumer products, medical devices & supplies, packaging, flexible vinyl, moldmaking, thermoforming",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/110050
112,PACK EXPO International,"October 23, 2022 - October 26, 2022",Chicago U S A North America,processing and packaging equipment and technologies.,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/105754
113,BD NY Boutique Design New York,"November 14, 2021 - November 15, 2021",New York U S A North America,"furniture, lighting, wall coverings, fabric, seating, accessories, artwork, carpet and flooring, materials, bath and spa, and tabletop",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109237
114,HX Hotel Experience,"November 14, 2021 - November 15, 2021",New York U S A North America,"Bath & Spa products, Entertainment, Amenities & Guest Services, Cleaning Equipment & Supplies, Food & Beverage, Franchise & Financial, Advertising and Promotion, Beds & Bedding, Facilities Maintenance & Equipment, Foodservice Equipment & Supplies, Green Products, HVAC/PTAC, Furnishing, Housekeeping & Laundry Equipment & Supplies, Tabletop & Table Linens, Transportation, Recreation Equipment, Technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109238
115,International Surface Event,"June 16, 2021 - June 18, 2021",Las Vegas U S A North America,"Carpet, Cleaning/Maintenance, Countertops, Decorative Hardware, Freight Forwarding/Material Handling, Hardwood, Installation Products, Laminates, Media, Resilient, Rugs, Stone, Tile, Tools/Equipment/Machinery, Training, Underlayment, Wall & Window Coverings.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109939
116,Richmond Home Garden Show 2021,"March  5, 2021 - March  7, 2021",Richmond U S A North America,"Appliances, Water Systems, Household Products, Architecture, Home Design, Planning, Cleaning Products/Services, Closet, Organization, Storage, Moving, Construction, Renovation, Remodeling, Flooring, Painting, Contractors, Foundations, Insulation, Engineer, Lighting: Indoor and Outdoor ,Financial, Insurance, Mortgage, Real Estate,Home Inspections ,Food & Beverage, Food, Beverage, Garage (Doors, Organization), Automotive , Garden, Decks, Patios, Landscape, Outdoors, Gifts and Gadgets (Cash and Carry, Direct Sell Products), Heating, Air Conditioning, Ventilation , Home Decor, Art, Interior Design, Furnishings, Home Entertainment, Electronics, Security, Home Exteriors, Gutters, Siding, Roofing, Kitchen, Bath ,Miscellaneous, Other Events, Pet Products, Pet Services, Pest Control, Recreation, Pool and Spa, Health and Wellness, Fitness, Utility Companies, Electrical, Solar Power, Energy Management, Generators, Green Energy, Windows, Window Coverings, Screens, Doors",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109932
117,GIE EXPO 2021 THE GREEN INDUTRY AND EQUIPMENT EXPO,"October 20, 2021 - October 22, 2021",Louisville U S A North America,"Lawn, garden, outdoor power equipment and landscape products and services.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109794
118,ISPA CONFERENCE EXPO,"May 10, 2021 - May 12, 2021",Phoenix U S A North America,Spa industry's leading services and goods.,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108956
119,Hannover Messe USA,"September 12, 2022 - September 17, 2022",Chicago U S A North America,"Technologies that promote industrial automation, energy systems for service industries, parts for industrial applications, parts, weight reduction parts, compressors and vacuum technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106476
120,IMEX America 2021,"September  9, 2021 - September 11, 2021",Las Vegas U S A North America,"Airlines, Convention & Visitor Cruise, Destination Management Companies, Education/Training, Event Management, Hotels/Hotel Chains, Golf Resorts, Health Spa/Spa Resort, Incentives/Team Building, Luxury Trains, Tourist Offices, Transportation Companies, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108950
121,"GlassBuild America Glass, Window Door Expo","September 13, 2021 - September 15, 2021",Las Vegas U S A North America,"Machinery, Equipment, Tools, Glass Products and Related Materials for Architectural Glass Industry. Windows, Curtainwall, Shower/Bath Enclosures, Hardware, Handling/Packaging/ Storage/Transportation, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108989
122,SOUTH TEC,"October 26, 2021 - October 28, 2021",Greenville U S A North America,"Additive Manufacturing, Alternative Energy, Assembly & Joining, Automated Manufacturing & Assembly, Contract Manufacturing Services, Controls CAD/CAM Software, Conveyors & Material Handling, Coolants & Lubricants, Cutting Tools & Accessories, Deburring & Edge Finishing,  Electronics Manufacturing Services, Engineering Materials, Environmental & Safety Equipment, Finishing & Coating & Services, Gages & Gaging Systems, Hand & Portable Tools, Heat Treating, Identification Equipment & Systems, Laser, Lean Manufacturing, Machine Tool Components & Attachments, Machine Vision, Machinery Build & Rebuild Services, Machining & Material Removal Processes Machining & Material Removal Services, Machinists Aids, Management Services, Manufacturing Services, Material Handling & Packaging, Measurement Inspection & Testing, Metalcutting Machine Tools & Fabricating Equipment, Metalforming & Fabricating Services, Metals, Net & NearNet Shape Forming, Plant Engineering & Maintenance, Plastics Molding, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109131
123,Western Foodservice Hospitality Expo,"August 22, 2021 - August 24, 2021",Anaheim U S A North America,"Kitchen utensils, cutlery, dishes, glasses, fresh food, rice, noodles, flours, dairy products, egg products, dry products, beans, seasonings, sauces, edible oils, agricultural products, agricultural products, beverages, fresh products, restaurants , Hotel, hospitality, distribution, food processing technology, canning, bottling, retort, confectionery, alcohol, functional food, organic, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108303
124,Licensing Expo 2021,"May 25, 2021 - May 27, 2021",Las Vegas U S A North America,"Animation/Anime/Manga, Apparel/Fashion, Art & Design, Automotive, Brands & Trademarks, Characters, Entertainment, Food & Beverage, inspirational/Religious/Holiday, Interactive/Video Games, Not-for-Profit/Charitable, Sports/Outdoors, Publishing.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/109062
125,Florida Restaurant Lodging Show,"September 19, 2021 - September 20, 2021",Orlando U S A North America,"Apparel, Beverage, Business Services, Cleaning Supplies & Services, Decor & Furnishings, Equipment, Food, Food Distributor/Broker, Lifestyle Food Products, Other, Packaging/Take Out Solutions, Technology",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108980
126,Rose City Comic Con,"September 10, 2021 - September 12, 2021",Portland U S A North America,"Portland's premier pop-culture event:comics, comic creators, and the creative process, gaming, sci-fi, cosplay, anime, fantasy, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108978
127,CastExpo 2022 CastExpo Metalcasting Congress,"April 23, 2022 - April 26, 2022",Columbus U S A North America,"Additive and 3-D printing, Aluminum casting, Cleaning and finishing, Copper alloys, Diecasting, Environmental control, Heat treatment, Iron casting, Investment casting, Lab, testing and inspection, Lost foam casting, Magnesium casting, Maintenance, Melting, Mold and core making, Packaging and shipping, Pattern and tooling, Pouring, Safety equipment, Sand casting, Sand preparation, Services and training, Software and management systems, Steel casting, Superalloys",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108974
128,Abilities Expo Chicago,"June 25, 2021 - June 27, 2021",Chicago U S A North America,Disability products and services,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107950
129,WESTEC 2021,"September 21, 2021 - September 23, 2021",Long Beach U S A North America,"Additive Manufacturing/3D Printing, CNC Controls & Accessories, Tooling, Milling, Cutting Tools & Accessories, Machining Centers, Automated Manufacturing & Assembly / Controls, CAD/CAM Software, 3D Scanning, Measurement, Inspection & Testing, Turning / Robotics, Metals, Advanced Materials / Grinding / Lasers & Laser Systems / Lean Manufacturing, Assembly & Joining / Deburring & Edge Finishing / Welding, Coolants & Lubricants / Waterjet Cutting, Drilling & Tapping Machines / Forming & Fabricating, Quality & Testing / Workholding Systems & Devices, Design & Simulation / Finishing & Coatings / Material Handling / Software, Machine Control, Boring / Composites Manufacturing / Electrical Discharge Machining (EDM) / Moldmaking, Casting / Sawing & Cut Off Machines / Software/Simulation, Fastening / Machine Vision / Metrology Equipment / Plastics Molding & Manufacturing / Workplace Safety & Ergonomics, Screw Machining, Contract Manufacturing Services / Electronics Manufacturing Systems, etc.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/108439
130,IBIE International Baking Industry Exposition,"September 18, 2022 - September 21, 2022",Las Vegas U S A North America,"production equipment and baking supplies, ingredients, packaging materials and systems, refrigeration systems, sanitation equipment, computerized technologies, transportation and distribution equipment.<br/>",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/107159
131,HOUSTEX,"February 23, 2021 - February 25, 2021",Houston U S A North America,"Aircraft, Aerospace, Defense, Automotive, Transportation, Communications, Consulting, Engineering, Electronics, Computers, Energy, Fabricated Metal, Stamping, Furniture, Government, Military, Industrial and Commercial Machinery, Medical, Surgical, Oil, Gas, Plastic Products, Research and Development",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/106773
132,APhA2022 APhA Annual Meeting Exposition,"March 18, 2022 - March 21, 2022",San Antonio U S A North America,,https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/62085
133,AORN Global Surgical Conference Expo 2022,"March 19, 2022 - March 23, 2022",New Orleans U S A North America,"Medical supplies and equipment used in surgery, medical devices, lasers, tables, lights, drapes, gowns, instruments, sterilizers, cost management systems, inventory control, recruiting.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/62057
134,BPS Biophysical Society 66th Annual Meeting,"February 19, 2022 - February 23, 2022",San Francisco U S A North America,"Scientific Laboratory Equipment, Instruments, and Publications, etc. ",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/61877
135,Creativation,"January 13, 2022 - January 17, 2022",Phoenix U S A North America,"Art Materials, Digital Imaging, Furniture/Lighting/Containers/Storage Supplies, General Craft, Home Decor/Framing/Holiday & Seasonal, Jewelry/Bead Supplies, Needlecraft/Sewing/Textile Supplies, Paper Craft, Woodworking/Leathercraft/Metal.",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/61656
136,FNCE 2023 Food Nutrition Conference Expo,"October  7, 2023 - October 10, 2023",Denver U S A North America,"Dietetic Food and Beverage, Nutrition supplement products, Educational material and programs, natural & organic, healthy gut, technology for practice, wellness & prevention",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60616
137,FNCE 2022 Food Nutrition Conference Expo,"October  8, 2022 - October 11, 2022",Orlando U S A North America,"Dietetic Food and Beverage, Nutrition supplement products, Educational material and programs, natural & organic, healthy gut, technology for practice, wellness & prevention",https://www.jetro.go.jp/en/database/j-messe/tradefair/detail/60615
